Home,Work/Study,Leisure,Errands,Reference_Total
0.0,0.0,0.0,0.0,393.22944736480713
0.0,0.0,0.0,0.0,386.81104040145874
0.0,0.0,0.0,0.0,375.84312677383423
0.0,0.0,0.0,0.0,375.84312677383423
0.0,0.0,0.0,0.0,386.84312677383423
0.0,0.0,0.0,0.0,386.84312677383423
0.0,0.0,0.0,0.0,386.84312677383423
0.0,0.0,0.0,0.0,386.84312677383423
0.0,0.0,0.0,0.0,386.9062466621399
0.0,0.0,0.0,0.0,386.9062466621399
0.0,0.0,0.0,0.0,380.1778874397278
0.0,0.0,0.0,0.0,362.54059171676636
0.0,0.0,0.0,0.0,351.61642122268677
0.0,0.0,0.0,0.0,344.6687865257263
0.0,0.0,0.0,0.0,351.6311049461365
0.0,0.0,0.0,0.0,344.74995279312134
0.0,0.0,0.0,0.0,351.74280738830566
0.0,0.0,0.0,0.0,351.74280738830566
0.0,0.0,0.0,0.0,351.74280738830566
0.0,0.0,0.0,0.0,344.7271704673767
0.0,0.0,0.0,0.0,337.77633810043335
0.0,0.0,0.0,0.0,337.77633810043335
0.0,0.0,0.0,0.0,344.7183723449707
0.0,0.0,0.0,0.0,358.5969715118408
0.0,0.0,0.0,0.0,354.6575837135315
0.0,0.0,0.0,0.0,350.73186445236206
0.0,0.0,0.0,0.0,339.77769136428833
0.0,0.0,0.0,0.0,339.75059032440186
0.0,0.0,0.0,0.0,339.75059032440186
0.0,0.0,0.0,0.0,339.75059032440186
0.0,0.0,0.0,0.0,339.75059032440186
0.0,0.0,0.0,0.0,361.5891637802124
0.0,0.0,0.0,0.0,361.5891637802124
0.0,0.0,0.0,0.0,383.4964962005615
0.0,0.0,0.0,0.0,372.5536403656006
0.0,0.0,0.0,0.0,376.47727251052856
0.0,0.0,0.0,0.0,369.38908863067627
0.0,0.0,0.0,0.0,373.37479162216187
0.0,0.0,0.0,0.0,366.46134519577026
0.0,0.0,0.0,0.0,366.46134519577026
0.0,0.0,0.0,0.0,373.3024859428406
0.0,0.0,0.0,0.0,384.2617554664612
0.0,0.0,0.0,0.0,388.2761926651001
0.0,0.0,0.0,0.0,399.18156909942627
0.0,0.0,0.0,0.0,409.9085178375244
0.0,0.0,0.0,0.0,399.0011854171753
0.0,0.0,0.0,0.0,399.0011854171753
0.0,0.0,0.0,0.0,391.966525554657
0.0,0.0,0.0,0.0,391.966525554657
0.0,0.0,0.0,0.0,413.66259241104126
0.0,0.0,0.0,0.0,413.66259241104126
0.0,0.0,0.0,0.0,413.66259241104126
0.0,0.0,0.0,0.0,424.61848402023315
0.0,0.0,0.0,0.0,424.61848402023315
0.0,0.0,0.0,0.0,442.33821868896484
0.0,0.0,0.0,0.0,449.3170876502991
0.0,0.0,0.0,0.0,456.3105616569519
0.0,0.0,0.0,0.0,456.3105616569519
0.0,0.0,0.0,0.0,442.3409061431885
0.0,0.0,0.0,0.0,431.45446491241455
0.0,0.0,0.0,0.0,409.62179374694824
0.0,0.0,0.0,0.0,424.5621461868286
0.0,0.0,0.0,0.0,430.92108154296875
0.0,0.0,0.0,0.0,430.92108154296875
0.0,0.0,0.0,0.0,423.9469566345215
